"","salary_max","redirect_url","contract_time","contract_type","longitude","title","created","description","salary_is_predicted","latitude","id","salary_min","location.display_name","company.display_name","category.label","category.tag"
"1884",32000,"https://www.adzuna.co.uk/jobs/land/ad/1841401876?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=EA582CAAE388EE6D7D00A191F825CC2B8F8FC670",NA,NA,-0.48007,"Commercial <strong>Data</strong> <strong>Analyst</strong>","2020-11-24T06:40:47Z","Our client, with offices based near Stamford, is seeking a Commercial <strong>Data</strong> <strong>Analyst</strong> to look at sets of <strong>data</strong> from within the commerce sector, producing accurate & insightful reports ...  and sets of <strong>data</strong> based on purchase & brand trends across a network of organisations. This is not a numbers based <strong>data</strong> <strong>analyst</strong> role but more of a commercial <strong>analyst</strong> that can put <strong>data</stro…","0",52.651299,"1841401876",28000,"Stamford, Lincolnshire","Infinity Recruitment Consultancy Limited","IT Jobs","it-jobs"
"1885",50000,"https://www.adzuna.co.uk/jobs/land/ad/1847073562?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=6AFA09BECFEAE1398EE2BDBC05C472FAE87BB44C",NA,NA,NA,"Compliance <strong>Data</strong> <strong>Analyst</strong>","2020-11-27T04:33:48Z","Compliance <strong>Data</strong> <strong>Analyst</strong> Salary: £45k - £50k (£Depending on experience)  Bonus  Benefits Type: Full Time / Permanent Location: London / Home based The team at Remarkable ...  Jobs are assisting a Global, m arket leading organisation with the recruitment of ' Compliance <strong>Data</strong> <strong>Analyst</strong> ' to join their evolving / expanding team. The successful candidate will be a strong ...","0",NA,"1847073562",45000,"London, UK","Remarkable Jobs","IT Jobs","it-jobs"
"1886",19948,"https://www.adzuna.co.uk/jobs/land/ad/1853358178?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=5AAF6611CEFEA530CF5F8BE6F4F654DDC49E5426",NA,NA,-3.53362,"Laboratory <strong>Analyst</strong> Chemistry","2020-12-01T00:39:19Z","Smart Solutions is recruiting on behalf of South West Water for an Laboratory <strong>Analyst</strong> who has a degree in chemistry or equivalent. The role will require: •Some experience working ...  in a laboratory. •Ability to show evidence within both practical and manual skills. •The ability to follow set procedures / methods and to be able to record <strong>data</strong> accurately both hand written ...","0",50.721802,"1853358178",19948,"Exeter, Devon","Smart Solutions Recruitment","Scientific & QA Jobs","scientific-qa-jobs"
"1887",35000,"https://www.adzuna.co.uk/jobs/land/ad/1857351625?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=6F711D47340BB8555DA62E840A5B9A1B44691485",NA,NA,-0.937789,"<strong>Data</strong> Reporting <strong>Analyst</strong>","2020-12-02T14:43:16Z","Are you a Junior <strong>Data</strong> <strong>Analyst</strong> / Graduate with a passion for discovering & sharing insights? Austin Fraser is delighted to present this opportunity for a <strong>Data</strong> Reporting <strong>Analyst</strong> ...  to join a rapidly scaling insights team. This role would suit a recent graduate, or a junior <strong>data</strong> <strong>analyst</strong> with 1-2 years experience. Key Responsibilities: Synthesising and interpreting ...","0",51.452002,"1857351625",30000,"Berkshire, South East England","Austin Fraser","IT Jobs","it-jobs"
"1888",36648.37,"https://www.adzuna.co.uk/jobs/land/ad/1868773075?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=3E08FACDDDF2EAED57150AC5BE0F2E0C7CD5499C",NA,NA,0.71149,"<strong>Data</strong> & Performance <strong>Analyst</strong>","2020-12-08T10:33:35Z","...  ambition for what the Borough will be like by 2050. Your new role We are looking for an experienced <strong>Data</strong> <strong>Analyst</strong> to join the Operational Performance & Intelligence Team on a full time ... , temporary basis (until 28^th May 2021). As a <strong>Data</strong> <strong>Analyst</strong>, you will deliver reproducible analytics using SQL, SSRS, ESRI and R. You will conduct statistical analysis that drives ...","1",51.540901,"1868773075",36648.37,"Southend-On-Sea, Essex","Hays","IT Jobs","it-jobs"
"1889",25188.84,"https://www.adzuna.co.uk/jobs/land/ad/1870655938?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=CBA6E38D3DD24806BAB6A55A3BADA7F19E205298",NA,NA,-1.298703,"Finance/<strong>Data</strong> <strong>Analyst</strong>","2020-12-09T06:36:14Z","Finance/<strong>Data</strong> <strong>Analyst</strong> Location: Lakeside North Harbour, PO6 Salary: Competitive Hours of Work: 37.5 Hours per week, Monday to Friday 9am to 5:30pm About the Company: SPB UK ...  details available upon request. We currently have an opportunity for a Finance/<strong>Data</strong> <strong>Analyst</strong> to join our growing team. You will be reporting to the Deputy Financial Controller, you ...","1",51.080127,"1870655938",25188.84,"Hampshire, South East England","SPB UK & Ireland Ltd","Accounting & Finance Jobs","accounting-finance-jobs"
"1890",81600,"https://www.adzuna.co.uk/jobs/land/ad/1869765412?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=AD73536CA1D72CE4EDC49B057E31BB35210D0C37",NA,NA,-1.08402,"Risk assesment <strong>analyst</strong>","2020-12-08T23:13:30Z","Tangent International are currently recruiting for a Risk assessment <strong>analyst</strong> for one of our global clients. This role will be based in Reading, however there will be remote ...  is in place. Your skills and qualifications as a Sanctions Risk Assessment <strong>Analyst</strong> will ideally include: - Computer database literacy to include Microsoft Word, Excel, Outlook and PowerPoint ...","0",51.262501,"1869765412",81600,"Basingstoke, Hampshire","Tangent International Limited","IT Jobs","it-jobs"
"1891",33000,"https://www.adzuna.co.uk/jobs/land/ad/1832532620?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=88A6893786A10961F4500EF8F668F3B6630441B5",NA,NA,-0.139134,"Mapping <strong>Data</strong> <strong>Analyst</strong>","2020-11-19T06:31:56Z","<strong>Data</strong> Mapping <strong>Analyst</strong> 8 Months Contract £30,000 - £33,000 North London Vitae is working exclusively with an immediately recognisable health care entity that is seeking ...  an experienced <strong>Data</strong>/Mapping <strong>Analyst</strong> to join on an initial 8 months contract until summer 2021. You will be part of a project to support the delivery of the Money and People Services Programme ...","0",51.503378,"1832532620",30000,"London, UK","Vitae Financial Recruitment","IT Jobs","it-jobs"
"1892",35000,"https://www.adzuna.co.uk/jobs/land/ad/1870654916?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=FE3EBAA8215AC4157217329E78C7392BE8AEBD29",NA,NA,-1.298703,"Reporting and <strong>Data</strong> <strong>Analyst</strong>","2020-12-09T06:36:01Z","Are you an experienced <strong>Data</strong> <strong>Analyst</strong> looking for your next challenge? Are you able to collate, analyse and report on <strong>data</strong> from various sources? Are you confident when holding ... , and experienced Reporting and <strong>Data</strong> <strong>Analyst</strong>. The role will predominately be based in the BMW Head Office in Farnborough and is a full-time role, working 40 hours per week, Monday to Friday. What ...","0",51.080127,"1870654916",35000,"Hampshire, South East England","MSX International","IT Jobs","it-jobs"
"1893",65000,"https://www.adzuna.co.uk/jobs/details/1831306391?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=640A62F2014B08EBCA23BD4D323618E10235A0C4","full_time","permanent",-0.139134,"<strong>Data</strong> Visualisation <strong>Analyst</strong>","2020-11-18T20:17:21Z","<strong>Data</strong> Visualisation <strong>Analyst</strong>/ <strong>Data</strong> Visualization <strong>Analyst</strong>/ <strong>Data</strong> <strong>Analyst</strong>/ <strong>Data</strong>/ Visualisation/ <strong>Analyst</strong>/ London/ Permanent/ SQL/ Tableau/ AWS/ GCP/ Python A well-known software agency ...  we partner with have just reached out to me advising they're on the lookout for an experienced <strong>Data</strong> Visualisation <strong>Analyst</strong>, to join their London o…","0",51.503378,"1831306391",55000,"London, UK","Explore Recruitment Solutions","IT Jobs","it-jobs"
"1894",40000,"https://www.adzuna.co.uk/jobs/details/1804373408?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=EA4F1C33DD38BC28F6FFB9E665241332476A7EFD",NA,NA,-1.08402,"Senior <strong>Data</strong> <strong>Analyst</strong>","2020-11-05T14:21:25Z","Senior <strong>Data</strong> <strong>Analyst</strong> Polar Recruitment are currently recruiting on behalf of a specialist technology partner to Financial & Retail customers for a Senior <strong>Data</strong> <strong>Analyst</strong> who ...  will be tasked with establishing and maintaining the <strong>Data</strong> platform to meet client requirements for Management Information. This position would suit an experienced <strong>Data</strong> <strong>Analyst</strong> who is looking ...","0",51.262501,"1804373408",35000,"Basingstoke, Hampshire","Polar Recruitment Services Limited","IT Jobs","it-jobs"
"1895",40000,"https://www.adzuna.co.uk/jobs/land/ad/1836632456?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=227CC31D9835B996F44DF2E1C25A8B6D67F0290B",NA,NA,NA,"<strong>Data</strong> Insight <strong>Analyst</strong>","2020-11-21T08:31:55Z","<strong>Data</strong> Insight <strong>Analyst</strong> A Remote <strong>Data</strong> Insight <strong>Analyst</strong> is urgently required for an exciting start-up business based in Edinburgh City Centre who are solving unique 21st Century issues ... . As their first full time <strong>Data</strong> Insight <strong>Analyst</strong>, you'll be tasked with building out extensive dashboards, writing in-depth analytical reports and working in tandem with the growth and marketing ...","0",NA,"1836632456",30000,"Edinburgh City Centre, Edinburgh","Cathcart Associates","IT Jobs","it-jobs"
"1896",45000,"https://www.adzuna.co.uk/jobs/land/ad/1838658210?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=6C387B3398E9E0DC014321CEFE9139FC4CB4834B",NA,NA,-0.139134,"Senior <strong>Data</strong> <strong>Analyst</strong>","2020-11-22T14:34:04Z","Senior <strong>Data</strong> <strong>Analyst</strong> Create a positive impact globally. Based from home with visits to the London office, salary up to £45k. About the Company Our client is recognised as one ...  and exceptional results. Your opportunity is to join them as the Senior <strong>Data</strong> <strong>Analyst</strong> during a period of positive growth within the consulting team. About the Role As the new Senior <strong>Data</strong> <strong>Analyst</strong> ...","0",51.503378,"1838658210",35000,"London, UK","Your Talent Solutions Ltd","IT Jobs","it-jobs"
"1897",36000,"https://www.adzuna.co.uk/jobs/details/1872659149?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=1BC36F331622A2DEF46E08B1A78E220FE32C8660",NA,NA,NA,"<strong>Data</strong> Reporting <strong>Analyst</strong>","2020-12-10T04:44:43Z","<strong>Data</strong> Reporting <strong>Analyst</strong> – Coventry, West Midlands SQL, T-SQL, Power BI, Access Location - Coventry commute from Birmingham, Solihull, Nuneaton, Rugby and Warwick This leading ...  Software house based in Coventry are looking to a <strong>Data</strong> Reporting <strong>analyst</strong> to their IT services team. The successful <strong>Data</strong> <strong>Analyst</strong> / Reports specialist will be working on creating the next ...","0",NA,"1872659149",32000,"Coventry, West Midlands","Erin Associates","IT Jobs","it-jobs"
"1898",36000,"https://www.adzuna.co.uk/jobs/land/ad/1834366085?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=9DADAE7EB168647AF2846926F0484004927ED506",NA,NA,-1.673783,"<strong>Data</strong> & Performance <strong>Analyst</strong>","2020-11-20T02:29:11Z","...  & Performance <strong>Analyst</strong> to support them on <strong>data</strong> specific projects & to help improve performance and information across the business. This role will be remote-working, with a limited requirement ...  record as a <strong>data</strong>/performance/reporting <strong>analyst</strong>  Demonstrable experience of SQL & SSRS  Experience of creating views & stored procedures  Experience supporting <strong>data</strong> migration  Experience ...","0",53.747448,"1834366085",34000,"West Yorkshire, Yorkshire And The Humber","Lioness Recruitment Ltd","IT Jobs","it-jobs"
"1899",115200,"https://www.adzuna.co.uk/jobs/details/1833996585?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=E1D678BB437738078996C78CA75A3FB9E65F97A1","full_time","contract",-0.139134,"Azure <strong>Data</strong> <strong>Analyst</strong>","2020-11-19T23:05:05Z","This is a fantastic opportunity to work for a blue chip company on a high profile project as a contract Azure <strong>Data</strong> <strong>Analyst</strong> on a remote position, outside IR35. Long term ... , this Azure <strong>Data</strong> <strong>Analyst</strong> role will require occasional travel to London but for the initial duration of the contract, this will be fully remote. This Azure <strong>Data</strong> <strong>Analyst</strong> role will involve ...","0",51.503378,"1833996585",112800,"London, UK","The Bridge IT","IT Jobs","it-jobs"
"1900",50000,"https://www.adzuna.co.uk/jobs/land/ad/1872527643?se=QNhF0g496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=47F1B1FDF6620AA01B45F46A22036E21452F6FCF",NA,NA,NA,"<strong>Data</strong> <strong>Analyst</strong> Engineer","2020-12-10T02:42:04Z","UK Global billion Turnover company is seeking a <strong>Data</strong> <strong>Analyst</strong> Engineer for a new team that are focused around the cloud. Do you love <strong>data</strong>, is your SQL a high standard and would you ...  to the company <strong>data</strong> <strong>analysts</strong> Maintaining a <strong>Data</strong> Catalog to provide users with insight into their <strong>data</strong> Create and maintain a user access policy Be the key point of contact to the business ...","0",NA,"1872527643",40000,"UK","Woodrow Mercer Group","IT Jobs","it-jobs"
"1901",36000,"https://www.adzuna.co.uk/jobs/details/1869569062?se=2DCy1A496xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=B2CD8E81FF2E48B6EF41BAF9005CD0DBB5E556C4",NA,NA,NA,"<strong>Data</strong> Reporting <strong>Analyst</strong>","2020-12-08T21:20:49Z","<strong>Data</strong> Reporting <strong>Analyst</strong> – Coventry, West Midlands SQL, T-SQL, Power BI, Access Location - Coventry commute from Birmingham, Solihull, Nuneaton, Rugby and Warwick This leading ...  Software house based in Coventry are looking to a <strong>Data</strong> Reporting <strong>analyst</strong> to their IT services team. The successful <strong>Data</strong> <strong>Analyst</strong> / Reports specialist will be working on creating the next ...","0",NA,"1869569062",32000,"Coventry, West Midlands","Erin Associates","IT Jobs","it-jobs"
